Timestamp,Object Name,Event,Zone1_ActuatorNode_actuator_Connected Device 3,Zone1_ActuatorNode_actuator_Connected Device 2,Zone1_WindNode_WindSensor_Wind Speed,Zone1_SpeakerNode_speaker_Played Message,Zone1_ActuatorNode_actuator_Connected Device 1,Zone1_ActuatorNode_actuator_Connected Device 0,Zone1_GateNode_scanner_ID,Zone1_GateNode_relay_Connected Device 0,Zone1_UltrasonicNode1_UltrasonicSensor_Distance,Zone1_UltrasonicNode3_UltrasonicSensor_Distance,Zone1_UltrasonicNode5_UltrasonicSensor_Distance,Zone1_SmartRopeNode2_SmartRope_Is Attached,Zone1_ActuatorNode_actuator_Switch 0 Status,Zone1_ActuatorNode_actuator_Switch 1 Status,Zone1_ActuatorNode_actuator_Switch 2 Status,Zone1_ActuatorNode_actuator_Switch 3 Status,Zone1_BuzzerNode_actuator_Connected Device 0,Zone1_UltrasonicNode2_UltrasonicSensor_Distance,Zone1_UltrasonicNode4_UltrasonicSensor_Distance,Zone1_SmartRopeNode3_SmartRope_Is Attached,Zone1_GateNode_relay_Switch 0 Status,Zone1_SmartRopeNode1_SmartRope_Is Attached,Zone1_BuzzerNode_actuator_Switch 0 Status
2024-11-20T02:55:01.185943,Zone1_ControlNode,[SUCCESS] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,300,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,20,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,200,1,true,0,true
2024-11-20T02:55:01.214617300,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,300,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,20,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,200,1,true,0,true
2024-11-20T02:55:01.214617300,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,300,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,20,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,200,1,true,0,true
2024-11-20T02:55:01.229869200,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,300,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,20,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,15,1,true,0,true
2024-11-20T02:55:01.245391400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,20,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,15,1,true,0,true
2024-11-20T02:55:01.260515600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,20,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,15,1,true,1,true
2024-11-20T02:55:01.291151200,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,30,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,15,1,true,1,true
2024-11-20T02:55:01.291151200,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,30,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,15,1,true,1,true
2024-11-20T02:55:01.291151200,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,30,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,200,15,1,true,1,true
2024-11-20T02:55:01.322370400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,30,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,true,1,true
2024-11-20T02:55:01.322370400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,30,200,200,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,true,1,true
2024-11-20T02:55:01.369253400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,Farrag,Zone1_GateNode_motor,30,10,10,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,true,1,true
2024-11-20T02:55:01.637117,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [hala]. Permission [DENIED],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,true,1,true
2024-11-20T02:55:01.714687900,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,true,1,true
2024-11-20T02:55:01.725669700,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,false,1,true
2024-11-20T02:55:01.730685900,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,false,1,true
2024-11-20T02:55:01.743223900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,false,1,true
2024-11-20T02:55:01.743223900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,15,0,false,1,true
2024-11-20T02:55:01.758223600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,50,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,1,true
2024-11-20T02:55:01.762314200,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,1,true
2024-11-20T02:55:01.793542600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,1,true
2024-11-20T02:55:01.793542600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,1,true
2024-11-20T02:55:01.793542600,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,30,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,1,true
2024-11-20T02:55:01.826033,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,0,true
2024-11-20T02:55:01.826033,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,0,true
2024-11-20T02:55:01.826033,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,0,true
2024-11-20T02:55:01.826033,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,10,10,0,false,0,true
2024-11-20T02:55:01.857501,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_ActuatorNode_actuator] in slave node [Zone1_ActuatorNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:01.857501,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:01.857501,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,10,10,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:01.858499200,Zone1_ControlNode,[STARTED] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:01.906587100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:02.048863100,Zone1_ControlNode,[SUCCESS] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,hala,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:02.251717200,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [cuz]. Permission [DENIED],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:02.266347500,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:02.280635800,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:02.280969100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:02.280969100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,0,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,10,1,false,0,true
2024-11-20T02:55:02.293342300,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,20,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,59,1,false,0,true
2024-11-20T02:55:02.327822800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,59,1,false,0,true
2024-11-20T02:55:02.327822800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,140,59,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,59,1,false,0,true
2024-11-20T02:55:02.358938400,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,59,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,59,1,false,1,true
2024-11-20T02:55:02.358938400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,59,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,59,1,false,1,true
2024-11-20T02:55:02.358938400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,59,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,59,59,1,false,1,true
2024-11-20T02:55:02.385823900,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,59,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.389650300,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,59,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.434275800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.591041400,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.622458500,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.653581600,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_BuzzerNode_actuator] in slave node [Zone1_BuzzerNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.683987100,Zone1_ControlNode,[SUCCESS] Set field [Played Message] in object [Zone1_SpeakerNode_speaker] in slave node [Zone1_SpeakerNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.730997600,Zone1_ControlNode,[SUCCESS] Set switch position [0] in object [Zone1_ActuatorNode_actuator] in slave node [Zone1_ActuatorNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.734996600,Zone1_ControlNode,[STARTED] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,cuz,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.808718500,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.809776900,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [Bruno]. Permission [DENIED],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.808718500,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,160,120,120,1,false,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,59,0,false,1,true
2024-11-20T02:55:02.824725200,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,160,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,1,true
2024-11-20T02:55:02.824725200,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,10,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,160,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,1,true
2024-11-20T02:55:02.846457700,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,160,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,1,true
2024-11-20T02:55:02.856339300,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,160,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,1,true
2024-11-20T02:55:02.871575200,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,1,true
2024-11-20T02:55:02.887445400,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,0,true
2024-11-20T02:55:02.887445400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,0,true
2024-11-20T02:55:02.903107200,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,120,70,0,false,0,true
2024-11-20T02:55:02.920695500,Zone1_ControlNode,[SUCCESS] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,70,0,false,0,true
2024-11-20T02:55:02.934547600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode5],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,70,0,false,0,true
2024-11-20T02:55:02.934547600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode3],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,120,120,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,70,0,false,0,true
2024-11-20T02:55:02.977380100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SpeakerNode],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,70,70,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,70,0,false,0,true
2024-11-20T02:55:03.353290800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode4],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,70,70,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,70,0,false,0,true
2024-11-20T02:55:03.353290800,Zone1_ControlNode,Received (8) new packet from slave node [Zone1_ActuatorNode],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,70,70,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,70,0,false,0,true
2024-11-20T02:55:03.353290800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_WindNode],Disconnected,Disconnected,21,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,70,70,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,70,0,false,0,true
2024-11-20T02:55:03.368729700,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode2],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,70,70,1,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,0,false,0,true
2024-11-20T02:55:03.399231800,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode1],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Bruno,Zone1_GateNode_motor,70,70,70,0,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,0,false,0,true
2024-11-20T02:55:03.399231800,Zone1_ControlNode,Gate [Zone1_GateNode] queried permission status for ID [Mars]. Permission [DENIED],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Mars,Zone1_GateNode_motor,70,70,70,0,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,0,false,0,true
2024-11-20T02:55:03.415217600,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode1],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Mars,Zone1_GateNode_motor,180,70,70,0,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,0,false,0,true
2024-11-20T02:55:03.431231100,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_BuzzerNode],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Mars,Zone1_GateNode_motor,180,70,70,0,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,0,false,1,true
2024-11-20T02:55:03.431231100,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_SmartRopeNode3],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Mars,Zone1_GateNode_motor,180,70,70,0,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,0,false,1,true
2024-11-20T02:55:03.446803400,Zone1_ControlNode,Received (2) new packet from slave node [Zone1_GateNode],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Mars,Zone1_GateNode_motor,180,70,70,0,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,1,false,1,true
2024-11-20T02:55:03.446803400,Zone1_ControlNode,Received (1) new packet from slave node [Zone1_UltrasonicNode2],Disconnected,Disconnected,14,Worker too close to edge,Disconnected,Zone1_PulleyLift,Mars,Zone1_GateNode_motor,180,70,70,0,true,false,false,false,Zone1_BuzzerNode_actuator_buzzer,70,180,1,false,1,true
