Timestamp                     ,Object Name          ,Event                                                                                                                                                                     ,RoofZone_UltrasonicNode4_UltrasonicSensor_Distance ,RoofZone_UltrasonicNode2_UltrasonicSensor_Distance ,RoofZone_ActuatorNode_actuator_Connected Device 0 ,RoofZone_ActuatorNode_actuator_Connected Device 1 ,RoofZone_GateNode_relay_Switch 0 Status ,RoofZone_SmartRopeNode1_SmartRope_Is Attached ,RoofZone_SmartRopeNode3_SmartRope_Is Attached ,RoofZone_ActuatorNode_actuator_Switch 2 Status ,RoofZone_ActuatorNode_actuator_Switch 3 Status ,RoofZone_GateNode_scanner_ID ,RoofZone_UltrasonicNode5_UltrasonicSensor_Distance ,RoofZone_UltrasonicNode3_UltrasonicSensor_Distance ,RoofZone_UltrasonicNode1_UltrasonicSensor_Distance ,RoofZone_ActuatorNode_actuator_Switch 0 Status ,RoofZone_ActuatorNode_actuator_Switch 1 Status ,RoofZone_SpeakerNode_speaker_Played Message ,RoofZone_GateNode_relay_Connected Device 0 ,RoofZone_BuzzerNode_actuator_Connected Device 0 ,RoofZone_ActuatorNode_actuator_Connected Device 2 ,RoofZone_ActuatorNode_actuator_Connected Device 3 ,RoofZone_WindNode_WindSensor_Wind Speed ,RoofZone_BuzzerNode_actuator_Switch 0 Status ,RoofZone_SmartRopeNode2_SmartRope_Is Attached
2024-11-27T10:05:21.233067900 ,RoofZone_ControlNode ,Received (2) new packets from slave node [RoofZone_GateNode] created @ [2024-11-27T10:05:21.219379700]                                                                    ,120                                                ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,120                                                ,120                                                ,160                                                ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,1
2024-11-27T10:05:21.265885400 ,RoofZone_ControlNode ,[SUCCESS] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway]                                ,120                                                ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,120                                                ,120                                                ,160                                                ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,1
2024-11-27T10:05:21.511984800 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode1] created @ [2024-11-27T10:05:21.500290100]                                                             ,120                                                ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,120                                                ,120                                                ,160                                                ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,1
2024-11-27T10:05:21.511984800 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode5] created @ [2024-11-27T10:05:21.497041700]                                                             ,120                                                ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,120                                                ,120                                                ,160                                                ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,1
2024-11-27T10:05:21.527597200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode4] created @ [2024-11-27T10:05:21.513333800]                                                             ,120                                                ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,120                                                ,70                                                 ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,1
2024-11-27T10:05:21.527597200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode2] created @ [2024-11-27T10:05:21.511984800]                                                              ,120                                                ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,120                                                ,70                                                 ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,1
2024-11-27T10:05:21.530096200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode2] created @ [2024-11-27T10:05:21.517346300]                                                             ,70                                                 ,120                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,120                                                ,70                                                 ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,0
2024-11-27T10:05:21.540114900 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode1] created @ [2024-11-27T10:05:21.527597200]                                                              ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,1                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,120                                                ,70                                                 ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,0
2024-11-27T10:05:21.555196300 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode3] created @ [2024-11-27T10:05:21.543677]                                                                ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,120                                                ,70                                                 ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,0
2024-11-27T10:05:21.555196300 ,RoofZone_ControlNode ,Received (2) new packets from slave node [RoofZone_BuzzerNode] created @ [2024-11-27T10:05:21.543677]                                                                     ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,120                                                ,70                                                 ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,0
2024-11-27T10:05:21.572945300 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SpeakerNode] created @ [2024-11-27T10:05:21.559174200]                                                                 ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,One or more safety ropes not attached!!!!   ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,0
2024-11-27T10:05:21.574016200 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode3] created @ [2024-11-27T10:05:21.559174200]                                                              ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,0
2024-11-27T10:05:21.605960900 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_WindNode] created @ [2024-11-27T10:05:21.589849200]                                                                    ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,50                                      ,true                                         ,0
2024-11-27T10:05:21.637413200 ,RoofZone_ControlNode ,Received (8) new packets from slave node [RoofZone_ActuatorNode] created @ [2024-11-27T10:05:21.621334200]                                                                ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.776755500 ,RoofZone_ControlNode ,Attempted setting switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]                                                        ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,cuz                          ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.791822700 ,RoofZone_ControlNode ,Gate [RoofZone_GateNode] queried permission status for ID [Guten]                                                                                                         ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.793129900 ,RoofZone_ControlNode ,Gate [RoofZone_GateNode] queried permission status for ID [Guten]. Permission [DENIED]                                                                                    ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.807218600 ,RoofZone_ControlNode ,[SUCCESS] Set switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]. New State [ON]                                            ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.809215500 ,RoofZone_ControlNode ,Attempted setting field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]                                                    ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.822077    ,RoofZone_ControlNode ,Received (2) new packets from slave node [RoofZone_GateNode] created @ [2024-11-27T10:05:21.809215500]                                                                    ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.835960800 ,RoofZone_ControlNode ,[SUCCESS] Set field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]. New Value [One or more safety ropes not attached!!!!] ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.838065800 ,RoofZone_ControlNode ,Attempted setting switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]                                                        ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.884856200 ,RoofZone_ControlNode ,[SUCCESS] Set switch position [0] in object [RoofZone_BuzzerNode_actuator] in slave node [RoofZone_BuzzerNode]. New State [ON]                                            ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.887872500 ,RoofZone_ControlNode ,Attempted setting field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]                                                    ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.915457900 ,RoofZone_ControlNode ,[SUCCESS] Set field [Played Message] in object [RoofZone_SpeakerNode_speaker] in slave node [RoofZone_SpeakerNode]. New Value [Worker too close to edge]                  ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.916455700 ,RoofZone_ControlNode ,Attempted setting switch position [0] in object [RoofZone_ActuatorNode_actuator] in slave node [RoofZone_ActuatorNode]                                                    ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.946045700 ,RoofZone_ControlNode ,[SUCCESS] Set switch position [0] in object [RoofZone_ActuatorNode_actuator] in slave node [RoofZone_ActuatorNode]. New State [OFF]                                       ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:21.948047900 ,RoofZone_ControlNode ,[STARTED] Sent Packet Through Connected Gateway. Next Hop [Zone2_ControlNode_gateway]. Target Destination [MasterZone_ControlNode_gateway]                                ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:22.039931300 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode1] created @ [2024-11-27T10:05:22.024557800]                                                             ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,70                                                 ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:22.055583100 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode5] created @ [2024-11-27T10:05:22.028691700]                                                             ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,70                                                 ,70                                                 ,180                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:22.071349700 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode2] created @ [2024-11-27T10:05:22.055583100]                                                              ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,180                                                ,70                                                 ,180                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:22.071349700 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode2] created @ [2024-11-27T10:05:22.055583100]                                                             ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,180                                                ,70                                                 ,180                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:22.071349700 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode4] created @ [2024-11-27T10:05:22.055583100]                                                             ,70                                                 ,70                                                 ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,180                                                ,70                                                 ,180                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,0
2024-11-27T10:05:22.083469500 ,RoofZone_ControlNode ,Received (2) new packets from slave node [RoofZone_BuzzerNode] created @ [2024-11-27T10:05:22.070335900]                                                                  ,180                                                ,180                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,180                                                ,70                                                 ,180                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,1
2024-11-27T10:05:22.086598300 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_SmartRopeNode1] created @ [2024-11-27T10:05:22.071349700]                                                              ,180                                                ,180                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,180                                                ,70                                                 ,180                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,1
2024-11-27T10:05:22.086598300 ,RoofZone_ControlNode ,Received (1) new packets from slave node [RoofZone_UltrasonicNode3] created @ [2024-11-27T10:05:22.066411100]                                                             ,180                                                ,180                                                ,RoofZone_PulleyLift                               ,Disconnected                                      ,false                                   ,0                                             ,0                                             ,false                                          ,false                                          ,Guten                        ,180                                                ,70                                                 ,180                                                ,false                                          ,false                                          ,Worker too close to edge                    ,RoofZone_GateNode_motor                    ,RoofZone_BuzzerNode_actuator_buzzer             ,Disconnected                                      ,Disconnected                                      ,20                                      ,true                                         ,1
